# r[L0]  F[rad]  Fp[rad/L0]
6.743651999999936031e+00 6.472450268409393054e-03 -6.192248001788816514e-03
6.748650999999935785e+00 6.441565437209197456e-03 -6.164179248588532237e-03
6.753649999999935538e+00 6.410820570029966171e-03 -6.136251075013580969e-03
6.758648999999935292e+00 6.380214965895920042e-03 -6.108462768871308034e-03
6.763647999999935045e+00 6.349747927381700283e-03 -6.080813621897858748e-03
6.768646999999934799e+00 6.319418760592786927e-03 -6.053302929735327777e-03
6.773645999999934553e+00 6.289226775146030020e-03 -6.025929991909049870e-03
6.778644999999934306e+00 6.259171284150292711e-03 -5.998694111805033709e-03
6.783643999999934060e+00 6.229251604187208829e-03 -5.971594596647543211e-03
6.788642999999933814e+00 6.199467055292049757e-03 -5.944630757476814138e-03
6.793641999999933567e+00 6.169816960934706648e-03 -5.917801909126915554e-03
6.798640999999933321e+00 6.140300648000777614e-03 -5.891107370203751796e-03
6.803639999999933075e+00 6.110917446772766784e-03 -5.864546463063199759e-03
6.808638999999932828e+00 6.081666690911394398e-03 -5.838118513789386683e-03
6.813637999999932582e+00 6.052547717437012711e-03 -5.811822852173104993e-03
6.818636999999932335e+00 6.023559866711128592e-03 -5.785658811690360705e-03
6.823635999999932089e+00 5.994702482418036264e-03 -5.759625729481061482e-03
6.828634999999931843e+00 5.965974911546554141e-03 -5.733722946327832193e-03
6.833633999999931596e+00 5.937376504371866606e-03 -5.707949806634972714e-03
6.838632999999931350e+00 5.908906614437472483e-03 -5.682305658407539768e-03
6.843631999999931104e+00 5.880564598537235850e-03 -5.656789853230564068e-03
6.848630999999930857e+00 5.852349816697542673e-03 -5.631401746248399301e-03
6.853629999999930611e+00 5.824261632159558923e-03 -5.606140696144198618e-03
6.858628999999930365e+00 5.796299411361590173e-03 -5.581006065119519487e-03
6.863627999999930118e+00 5.768462523921544412e-03 -5.555997218874058653e-03
6.868626999999929872e+00 5.740750342619495468e-03 -5.531113526585514605e-03
6.873625999999929626e+00 5.713162243380346186e-03 -5.506354360889573196e-03
6.878624999999929379e+00 5.685697605256592214e-03 -5.481719097860020783e-03
6.883623999999929133e+00 5.658355810411183802e-03 -5.457207116988983114e-03
6.888622999999928886e+00 5.631136244100485612e-03 -5.432817801167285666e-03
6.893621999999928640e+00 5.604038294657338881e-03 -5.408550536664936265e-03
6.898620999999928394e+00 5.577061353474212918e-03 -5.384404713111734346e-03
6.903619999999928147e+00 5.550204814986462419e-03 -5.360379723477996447e-03
6.908618999999927901e+00 5.523468076655672389e-03 -5.336474964055404856e-03
6.913617999999927655e+00 5.496850538953102806e-03 -5.312689834437975094e-03
6.918616999999927408e+00 5.470351605343230436e-03 -5.289023737503141358e-03
6.923615999999927162e+00 5.443970682267379110e-03 -5.265476079392964262e-03
6.928614999999926916e+00 5.417707179127446288e-03 -5.242046269495448732e-03
6.933613999999926669e+00 5.391560508269726756e-03 -5.218733720425983331e-03
6.938612999999926423e+00 5.365530084968820473e-03 -5.195537848008896682e-03
6.943611999999926176e+00 5.339615327411639280e-03 -5.172458071259124039e-03
6.948610999999925930e+00 5.313815656681502957e-03 -5.149493812363990092e-03
6.953609999999925684e+00 5.288130496742325486e-03 -5.126644496665105390e-03
6.958608999999925437e+00 5.262559274422890648e-03 -5.103909552640378128e-03
6.963607999999925191e+00 5.237101419401220433e-03 -5.081288411886130882e-03
6.968606999999924945e+00 5.211756364189028441e-03 -5.058780509099336173e-03
6.973605999999924698e+00 5.186523544116264373e-03 -5.036385282059956114e-03
6.978604999999924452e+00 5.161402397315747841e-03 -5.014102171613397420e-03
6.983603999999924206e+00 5.136392364707885461e-03 -4.991930621653070492e-03
6.988602999999923959e+00 5.111492889985479009e-03 -4.969870079103059536e-03
6.993601999999923713e+00 5.086703419598616847e-03 -4.947919993900897623e-03
6.998600999999923467e+00 5.062023402739653823e-03 -4.926079818980451906e-03
7.003599999999923220e+00 5.037452291328274427e-03 -4.904349010254913793e-03
7.008598999999922974e+00 5.012989539996640966e-03 -4.882727026599892328e-03
7.013597999999922727e+00 4.988634606074627588e-03 -4.861213329836614264e-03
7.018596999999922481e+00 4.964386949575136723e-03 -4.839807384715227347e-03
7.023595999999922235e+00 4.940246033179497044e-03 -4.818508658898208556e-03
7.028594999999921988e+00 4.916211322222949036e-03 -4.797316622943871220e-03
7.033593999999921742e+00 4.892282284680206893e-03 -4.776230750289978816e-03
7.038592999999921496e+00 4.868458391151107151e-03 -4.755250517237455052e-03
7.043591999999921249e+00 4.844739114846335383e-03 -4.734375402934198895e-03
7.048590999999921003e+00 4.821123931573234427e-03 -4.713604889358997616e-03
7.053589999999920757e+00 4.797612319721691540e-03 -4.692938461305538704e-03
7.058588999999920510e+00 4.774203760250107960e-03 -4.672375606366519808e-03
7.063587999999920264e+00 4.750897736671446520e-03 -4.651915814917858411e-03
7.068586999999920018e+00 4.727693735039357331e-03 -4.631558580102997785e-03
7.073585999999919771e+00 4.704591243934379795e-03 -4.611303397817310967e-03
7.078584999999919525e+00 4.681589754450227008e-03 -4.591149766692598395e-03
7.083583999999919278e+00 4.658688760180144765e-03 -4.571097188081680966e-03
7.088582999999919032e+00 4.635887757203346025e-03 -4.551145166043091099e-03
7.093581999999918786e+00 4.613186244071524299e-03 -4.531293207325854007e-03
7.098580999999918539e+00 4.590583721795441635e-03 -4.511540821354366980e-03
7.103579999999918293e+00 4.568079693831590335e-03 -4.491887520213366271e-03
7.108578999999918047e+00 4.545673666068934457e-03 -4.472332818632989392e-03
7.113577999999917800e+00 4.523365146815720716e-03 -4.452876233973929350e-03
7.118576999999917554e+00 4.501153646786363975e-03 -4.433517286212679091e-03
7.123575999999917308e+00 4.479038679088409927e-03 -4.414255497926865279e-03
7.128574999999917061e+00 4.457019759209568041e-03 -4.395090394280674884e-03
7.133573999999916815e+00 4.435096405004815626e-03 -4.376021503010368505e-03
7.138572999999916568e+00 4.413268136683579090e-03 -4.357048354409884770e-03
7.143571999999916322e+00 4.391534476796981126e-03 -4.338170481316528868e-03
7.148570999999916076e+00 4.369894950225164214e-03 -4.319387419096753014e-03
7.153569999999915829e+00 4.348349084164681785e-03 -4.300698705632021931e-03
7.158568999999915583e+00 4.326896408115959644e-03 -4.282103881304765054e-03
7.163567999999915337e+00 4.305536453870831108e-03 -4.263602488984414608e-03
7.168566999999915090e+00 4.284268755500137207e-03 -4.245194074013526955e-03
7.173565999999914844e+00 4.263092849341398871e-03 -4.226878184193994144e-03
7.178564999999914598e+00 4.242008273986556770e-03 -4.208654369773332654e-03
7.183563999999914351e+00 4.221014570269779678e-03 -4.190522183431062350e-03
7.188562999999914105e+00 4.200111281255341361e-03 -4.172481180265162626e-03
7.193561999999913859e+00 4.179297952225563377e-03 -4.154530917778616154e-03
7.198560999999913612e+00 4.158574130668826405e-03 -4.136670955866030702e-03
7.203559999999913366e+00 4.137939366267647488e-03 -4.118900856800345942e-03
7.208558999999913119e+00 4.117393210886825805e-03 -4.101220185219617460e-03
7.213557999999912873e+00 4.096935218561648280e-03 -4.083628508113884906e-03
7.218556999999912627e+00 4.076564945486168927e-03 -4.066125394812118189e-03
7.223555999999912380e+00 4.056281950001547169e-03 -4.048710416969242623e-03
7.228554999999912134e+00 4.036085792584451215e-03 -4.031383148553243853e-03
7.233553999999911888e+00 4.015976035835529083e-03 -4.014143165832350854e-03
7.238552999999911641e+00 3.995952244467941214e-03 -3.996990047362296988e-03
7.243551999999911395e+00 3.976013985295957266e-03 -3.979923373973659126e-03
7.248550999999911149e+00 3.956160827223614493e-03 -3.962942728759269624e-03
7.253549999999910902e+00 3.936392341233440305e-03 -3.946047697061712441e-03
7.258548999999910656e+00 3.916708100375237284e-03 -3.929237866460886901e-03
7.263547999999910409e+00 3.897107679754930210e-03 -3.912512826761652129e-03
7.268546999999910163e+00 3.877590656523473376e-03 -3.895872169981545209e-03
7.273545999999909917e+00 3.858156609865820343e-03 -3.879315490338571329e-03
7.278544999999909670e+00 3.838805120989953988e-03 -3.862842384239071995e-03
7.283543999999909424e+00 3.819535773115977691e-03 -3.846452450265662633e-03
7.288542999999909178e+00 3.800348151465265077e-03 -3.830145289165246946e-03
7.293541999999908931e+00 3.781241843249671334e-03 -3.813920503837100670e-03
7.298540999999908685e+00 3.762216437660803516e-03 -3.797777699321029047e-03
7.303539999999908439e+00 3.743271525859348092e-03 -3.781716482785595426e-03
7.308538999999908192e+00 3.724406700964460505e-03 -3.765736463516421422e-03
7.313537999999907946e+00 3.705621558043208953e-03 -3.749837252904556894e-03
7.318536999999907700e+00 3.686915694100080174e-03 -3.734018464434920616e-03
7.323535999999907453e+00 3.668288708066539880e-03 -3.718279713674811637e-03
7.328534999999907207e+00 3.649740200790651309e-03 -3.702620618262488297e-03
7.333533999999906960e+00 3.631269775026752314e-03 -3.687040797895817061e-03
7.338532999999906714e+00 3.612877035425185370e-03 -3.671539874320989879e-03
7.343531999999906468e+00 3.594561588522088291e-03 -3.656117471321309199e-03
7.348530999999906221e+00 3.576323042729237425e-03 -3.640773214706040633e-03
7.353529999999905975e+00 3.558161008323947657e-03 -3.625506732299333280e-03
7.358528999999905729e+00 3.540075097439027499e-03 -3.610317653929205530e-03
7.363527999999905482e+00 3.522064924052790112e-03 -3.595205611416598529e-03
7.368526999999905236e+00 3.504130103979116381e-03 -3.580170238564495122e-03
7.373525999999904990e+00 3.486270254857574361e-03 -3.565211171147102988e-03
7.378524999999904743e+00 3.468484996143592937e-03 -3.550328046899104990e-03
7.383523999999904497e+00 3.450773949098687090e-03 -3.535520505504972412e-03
7.388522999999904251e+00 3.433136736780737375e-03 -3.520788188588343248e-03
7.393521999999904004e+00 3.415572984034323609e-03 -3.506130739701463373e-03
7.398520999999903758e+00 3.398082317481108429e-03 -3.491547804314692766e-03
7.403519999999903511e+00 3.380664365510275930e-03 -3.477039029806073319e-03
7.408518999999903265e+00 3.363318758269020613e-03 -3.462604065450958658e-03
7.413517999999903019e+00 3.346045127653089236e-03 -3.448242562411709018e-03
7.418516999999902772e+00 3.328843107297371675e-03 -3.433954173727444669e-03
7.423515999999902526e+00 3.311712332566546426e-03 -3.419738554303861783e-03
7.428514999999902280e+00 3.294652440545773383e-03 -3.405595360903110758e-03
7.433513999999902033e+00 3.277663070031439519e-03 -3.391524252133733524e-03
7.438512999999901787e+00 3.260743861521953578e-03 -3.377524888440661989e-03
7.443511999999901541e+00 3.243894457208590203e-03 -3.363596932095274609e-03
7.448510999999901294e+00 3.227114500966385673e-03 -3.349740047185515834e-03
7.453509999999901048e+00 3.210403638345080048e-03 -3.335953899606071502e-03
7.458508999999900801e+00 3.193761516560110047e-03 -3.322238157048603650e-03
7.463507999999900555e+00 3.177187784483650936e-03 -3.308592488992045163e-03
7.468506999999900309e+00 3.160682092635705258e-03 -3.295016566692951249e-03
7.473505999999900062e+00 3.144244093175241426e-03 -3.281510063175908151e-03
7.478504999999899816e+00 3.127873439891377862e-03 -3.268072653224000836e-03
7.483503999999899570e+00 3.111569788194617440e-03 -3.254704013369334910e-03
7.488502999999899323e+00 3.095332795108126159e-03 -3.241403821883617493e-03
7.493501999999899077e+00 3.079162119259062132e-03 -3.228171758768794055e-03
7.498500999999898831e+00 3.063057420869947506e-03 -3.215007505747739455e-03
7.503499999999898584e+00 3.047018361750090248e-03 -3.201910746255006227e-03
7.508498999999898338e+00 3.031044605287049748e-03 -3.188881165427626639e-03
7.513497999999898092e+00 3.015135816438148809e-03 -3.175918450095970708e-03
7.518496999999897845e+00 2.999291661722031620e-03 -3.163022288774658408e-03
7.523495999999897599e+00 2.983511809210266826e-03 -3.150192371653525239e-03
7.528494999999897352e+00 2.967795928518996134e-03 -3.137428390588642424e-03
7.533493999999897106e+00 2.952143690800625858e-03 -3.124730039093389592e-03
7.538492999999896860e+00 2.936554768735565729e-03 -3.112097012329582534e-03
7.543491999999896613e+00 2.921028836524008909e-03 -3.099529007098651267e-03
7.548490999999896367e+00 2.905565569877758842e-03 -3.087025721832871872e-03
7.553489999999896121e+00 2.890164646012097736e-03 -3.074586856586651248e-03
7.558488999999895874e+00 2.874825743637699285e-03 -3.062212113027860862e-03
7.563487999999895628e+00 2.859548542952584319e-03 -3.049901194429226019e-03
7.568486999999895382e+00 2.844332725634120262e-03 -3.037653805659761962e-03
7.573485999999895135e+00 2.829177974831062221e-03 -3.025469653176264193e-03
7.578484999999894889e+00 2.814083975155636571e-03 -3.013348445014847349e-03
7.583483999999894642e+00 2.799050412675667052e-03 -3.001289890782536142e-03
7.588482999999894396e+00 2.784076974906742920e-03 -2.989293701648903546e-03
7.593481999999894150e+00 2.769163350804428308e-03 -2.977359590337760615e-03
7.598480999999893903e+00 2.754309230756513648e-03 -2.965487271118895287e-03
7.603479999999893657e+00 2.739514306575307426e-03 -2.953676459799858909e-03
7.608478999999893411e+00 2.724778271489970011e-03 -2.941926873717803925e-03
7.613477999999893164e+00 2.710100820138886500e-03 -2.930238231731367108e-03
7.618476999999892918e+00 2.695481648562081649e-03 -2.918610254212602225e-03
7.623475999999892672e+00 2.680920454193674689e-03 -2.907042663038960847e-03
7.628474999999892425e+00 2.666416935854372741e-03 -2.895535181585319560e-03
7.633473999999892179e+00 2.651970793744005874e-03 -2.884087534716055744e-03
7.638472999999891933e+00 2.637581729434100748e-03 -2.872699448777168898e-03
7.643471999999891686e+00 2.623249445860492864e-03 -2.861370651588448794e-03
7.648470999999891440e+00 2.608973647315979572e-03 -2.850100872435690474e-03
7.653469999999891193e+00 2.594754039443010387e-03 -2.838889842062955644e-03
7.658468999999890947e+00 2.580590329226415888e-03 -2.827737292664877881e-03
7.663467999999890701e+00 2.566482224986176529e-03 -2.816642957879016401e-03
7.668466999999890454e+00 2.552429436370227001e-03 -2.805606572778251030e-03
7.673465999999890208e+00 2.538431674347301804e-03 -2.794627873863226187e-03
7.678464999999889962e+00 2.524488651199815071e-03 -2.783706599054836493e-03
7.683463999999889715e+00 2.510600080516780293e-03 -2.772842487686757486e-03
7.688462999999889469e+00 2.496765677186766046e-03 -2.762035280498022303e-03
7.693461999999889223e+00 2.482985157390889003e-03 -2.751284719625638701e-03
7.698460999999888976e+00 2.469258238595844254e-03 -2.740590548597252474e-03
7.703459999999888730e+00 2.455584639546971610e-03 -2.729952512323852946e-03
7.708458999999888484e+00 2.441964080261357917e-03 -2.719370357092521385e-03
7.713457999999888237e+00 2.428396282020976217e-03 -2.708843830559223235e-03
7.718456999999887991e+00 2.414880967365861351e-03 -2.698372681741641535e-03
7.723455999999887744e+00 2.401417860087320250e-03 -2.687956661012052412e-03
7.728454999999887498e+00 2.388006685221176918e-03 -2.677595520090244371e-03
7.733453999999887252e+00 2.374647169041055154e-03 -2.667289012036477489e-03
7.738452999999887005e+00 2.361339039051694230e-03 -2.657036891244484236e-03
7.743451999999886759e+00 2.348082023982301422e-03 -2.646838913434512806e-03
7.748450999999886513e+00 2.334875853779936217e-03 -2.636694835646409898e-03
7.753449999999886266e+00 2.321720259602933108e-03 -2.626604416232745150e-03
7.758448999999886020e+00 2.308614973814354307e-03 -2.616567414851975019e-03
7.763447999999885774e+00 2.295559729975479770e-03 -2.606583592461648308e-03
7.768446999999885527e+00 2.282554262839329301e-03 -2.596652711311650281e-03
7.773445999999885281e+00 2.269598308344220224e-03 -2.586774534937487987e-03
7.778444999999885034e+00 2.256691603607355410e-03 -2.576948828153612439e-03
7.783443999999884788e+00 2.243833886918448171e-03 -2.567175357046783731e-03
7.788442999999884542e+00 2.231024897733377074e-03 -2.557453888969471283e-03
7.793441999999884295e+00 2.218264376667876316e-03 -2.547784192533295716e-03
7.798440999999884049e+00 2.205552065491256028e-03 -2.538166037602508467e-03
7.803439999999883803e+00 2.192887707120158569e-03 -2.528599195287509118e-03
7.808438999999883556e+00 2.180271045612343882e-03 -2.519083437938400474e-03
7.813437999999883310e+00 2.167701826160507803e-03 -2.509618539138582655e-03
7.818436999999883064e+00 2.155179795086133773e-03 -2.500204273698384931e-03
